# Date:             15-50-04 2022-09-15
# MX Version:       1.5.1-d066dirty-windows_10.0_x64 hash: f214dedd Sat May 7 20:31:35 2022
# Computation type: Optimal control solution
# Model name:       Rocciatore
#
# converged            = YES
# num_equations        = 29331
# Lagrange target      = 0.08768615318866384
# Mayer target         = 7.580812621878983
# Penalties            = 0
# Control Penalties    = 0.00915096998819469
# max_iter             = 80
# max_step_iter        = 40
# max_accumulated_iter = 800
# tolerance            = 1e-09
# iterations           = 66
# cpu_time             = 6.2943382 s
# solver_type          = CyclicReduction+QR and LastBlock LUPQ
# lapack version       = Openblas
#
# SOLUTION
i_segment	zeta	lagrange_target	inequality_penalties	penalties	control_penalties	Fr	Fr_cell	theta	phi	psi	l	omega	r	T	Fut	Fun	lambda1__xo	lambda2__xo	lambda3__xo	lambda4__xo	lambda5__xo	lambda6__xo	lambda7__xo	lambda8__xo	lambda9__xo	theta_D	phi_D	psi_D	l_D	omega_D	r_D	T_D	Fut_D	Fun_D	mu0_D	mu1_D	mu2_D	mu3_D	mu4_D	mu5_D	mu6_D	mu7_D	mu8_D	FrControl	T_positive	X_positive	Actuation	FrictionPositive	FrictionNegative	Fun_positive	cone
0	0	0	-0.154105872352938378	0	0.016207987589926226	-0.0874869343823154733	-0.0874869343823154733	0.0400106743335087861	6.12813062506445914e-17	0	7.99360767386377091	0	0	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.329553725683308318	-0.539256756509822854	0.00243176222901384008	0	0	0.0521250586956032366	6.5225318752541641e-05	-0.0898601744915861339	0	0	0	0.0579735355531830615	0	0.0273007397359974584	15.928035926314335	0	0	0	0.0467442481031942053	-0	-0.00395856676766991825	0.000178496876719776631	0.536467098257708774	0.87783412789783255	0.878373979147203943	-3.53204635429718637e-05	-0.00112905924852667468	0.016207987589926226	-0.0409243602673776685	-0.0246493654211787476	1.0000069323024824e-10	5.60012190376622498e-05	5.26441277087375868e-05	-0.0520447564675150728	-0.0365960356436139805
0	0.000614250614250614235	3.68549945880272835e-10	-0.154127185093253738	0	0.016200277651008916	-0.0877516614057035765	-0.0880163884290916798	0.0400106865417112975	1.98714760534350562e-08	3.97463869901253244e-05	7.9936125653439225	2.44185153516926548e-05	0.00978380585034601194	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.329340944087325338	-0.539257565906592795	0.00242618228227085017	-2.48322198905365435e-08	4.7659003283666417e-07	0.0524545591027933272	6.27966362772233597e-05	-0.0893209637976134091	0.000543070027381624843	3.97499073855785823e-05	6.47015258304526556e-05	0.0721246627757339553	0.0159266593741858066	0.0534709801709017801	15.9279497386382687	0	0	0	0.0477650161320625141	-0	-0.00394923192083504893	0.000351446426561422194	0.536386708754090225	0.877835892842189547	0.87752792833683857	-4.23060037286713679e-05	-0.00141354287755679638	0.016200277651008916	-0.0409243602673776685	-0.0246493745900241354	1.00001072978019442e-10	4.5013382091861532e-05	4.23149759267290801e-05	-0.0520447564675150728	-0.0365960222263565088
0	0.00122850122850122847	1.49213471704418013e-09	-0.154143926981249763	0	0.0161848349004400441	-0.0882843133691878224	-0.0885522383092839788	0.0400107320125533336	8.426927699175883e-08	8.90603467632365784e-05	7.99362723973144362	6.65310288582567441e-05	0.0195675058231039659	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.329127534664680255	-0.53925825776916525	0.00242060230955633889	-5.40606616163965609e-08	7.57832059957663188e-07	0.0527840230160810109	6.03736952573157351e-05	-0.0887817519603177618	0.00108556371741762412	0.000108303154278363667	0.000144977714024729579	0.0892430435051604493	0.0318531463945548945	0.0851297733592592254	15.9277763430735408	0	0	0	0.0487883060491688322	-0	-0.00393987462748040997	0.000562808953173125643	0.53634814888840554	0.877837851723709539	0.876494284710555127	-5.03278442053996586e-05	-0.00176004460337166415	0.0161848349004400441	-0.0409243602673776685	-0.0246494043062517043	1.000016428040918e-10	3.63785518723605981e-05	3.41977757544799387e-05	-0.0520447564675150728	-0.0365959823677338217
0	0.00184275184275184281	3.39839379139595953e-09	-0.154157144467683471	0	0.0161692996668626084	-0.0888234190464135404	-0.0890945997835431019	0.0400108302612970437	2.03745548406740144e-07	0.000149912848870149314	7.99365169691984079	0.000129983441954027241	0.0293510986677207736	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.328913495784342591	-0.539258806487885267	0.00241502228322642036	-8.83884245173138316e-08	8.02863987955045306e-07	0.0531134784801760851	5.79565091910021597e-05	-0.0882425388470523958	0.00162735916312236879	0.000211594755246786748	0.000244037025702449319	0.109824962592366557	0.0477794590253827825	0.123195760418899361	15.9276009252368542	0	0	0	0.0498143319147990385	-0	-0.00393049624509321342	0.000819367686479759313	0.536359047300213665	0.877840048808654072	0.87524561932848699	-5.94561843150395234e-05	-0.00217952192700963856	0.0161692996668626084	-0.0409243602673776685	-0.024649459444525474	1.00002488070756944e-10	2.95602952144091808e-05	2.77882514544687606e-05	-0.0520447564675150728	-0.0365959169349366134
0	0.00245700245700245694	6.11598138694168166e-09	-0.154167635609503695	0	0.0161536708506393664	-0.0893690956073838472	-0.0896435914312245785	0.0400110047460782575	3.90983803211215238e-07	0.000224596026955322579	7.99368593680138328	0.000219016282104986688	0.0391345831623971588	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.328698825765074087	-0.539259182038150153	0.00240944217310291994	-1.28547284399051691e-07	5.6357946302787451e-07	0.0534429585811925373	5.55450902418312036e-05	-0.087703324295624524	0.00216831356319874269	0.000356527692376821495	0.0003656107319409216	0.134419791034054686	0.0637055952777521445	0.168686337301630657	15.9274235617632787	0	0	0	0.0508432695885371599	-0	-0.00392109982812881546	0.00112871812213186508	0.536428185985092343	0.877842536072450552	0.873746007566466143	-6.97451127353125035e-05	-0.00268424511887540738	0.0161536708506393664	-0.0409243602673776685	-0.0246495458642946065	1.00003727538982024e-10	2.41508113120890448e-05	2.27030485555714789e-05	-0.0520447564675150728	-0.0365958269701877406
0	0.00307125307125307107	9.67460797348395095e-09	-0.154176012690031727	0	0.0161379473318116334	-0.0899214630863659214	-0.0901993347415072644	0.040011283492656341	6.61136255369221262e-07	0.000315755576219154831	7.99372995926715646	0.000338525058514447575	0.04891795815757536	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.328483522917650428	-0.539259349477034688	0.00240386194597104691	-1.75288314196277679e-07	-1.61587082656271489e-08	0.0537725021845075618	5.31394480391367231e-05	-0.087164108109283947	0.00270826087635828812	0.000551071165868980101	0.000514005652285545993	0.163628883446423873	0.0796315532803446996	0.222715907862232498	15.9272444164749931	0	0	0	0.0518752407614915395	-0	-0.00391169064639232313	0.00149927719956422043	0.536565595629335479	0.877845374102827147	0.871955706761086136	-8.12263936446781175e-05	-0.00328781201289775381	0.0161379473318116334	-0.0409243602673776685	-0.0246496705657438982	1.00005524142646857e-10	1.98387489012600219e-05	1.86494802914402459e-05	-0.0520447564675150728	-0.0365957137185933257
0	0.00368550368550368563	1.4105083739274623e-08	-0.154182748650492918	0	0.0161221279694571465	-0.0904806444750074906	-0.0907619542085077169	0.040011699778492095	1.03219293765799377e-06	0.000426421929636213945	7.99378376420716563	0.000494118572628837564	0.0587012226423961891	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.328267585599615608	-0.539259268440821282	0.00239828156499983201	-2.29367880348685329e-07	-1.00131027659412993e-06	0.0541021547282055509	5.0739588134108631e-05	-0.086624890051154757	0.0032470094934462998	0.000804355515337630078	0.000694154905246696175	0.19810262506653642	0.0955573313876239144	0.286490829811103576	15.9270637844067746	0	0	0	0.0529102951952830913	-0	-0.00390227678758535163	0.00194026997470828641	0.536782641274658467	0.877848633009927992	0.869831243531178022	-9.39025696987664025e-05	-0.00400512631278189014	0.0161221279694571465	-0.0409243602673776685	-0.0246498418604850535	1.00008098260741753e-10	1.63853768509772799e-05	1.54031266876266416e-05	-0.0520447564675150728	-0.0365955786586618162
0	0.00429975429975429976	1.94393641361059819e-08	-0.154188211677123599	0	0.0161062116010154306	-0.091046765819642439	-0.0913315774307771749	0.0400122928730064775	1.52538076459809476e-06	0.000560038977249626715	7.99384735151052173	0.000692172979127324154	0.0684843758431373517	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.328051012283755328	-0.539258892658685984	0.00239270098907853716	-2.91528785923349667e-07	-2.46642794906595323e-06	0.0544319690647080204	4.83455100595035433e-05	-0.0860856698381134433	0.00378434000238179026	0.00112676022349589462	0.000911664659270272886	0.238535308557553588	0.111482928340078738	0.361300496439454	15.926882152507206	0	0	0	0.0539483915378152837	-0	-0.00389286984479707493	0.00246168914268237501	0.537092093577181351	0.877852393318434343	0.867325634456030503	-0.000107739522339618789	-0.00485233184548538102	0.0161062116010154306	-0.0409243602673776685	-0.0246500695561631365	1.00011743676595255e-10	1.36068684424868294e-05	1.27911808405549772e-05	-0.0520447564675150728	-0.0365954235353624993
0	0.00491400491400491388	2.57105976424507554e-08	-0.154192691087977118	0	0.0160901970415725792	-0.0916199563229830038	-0.0919083352151888328	0.0400131088285027789	2.16558936995678591e-06	0.000720488900651455465	7.99392072106575391	0.000939879060465653336	0.0782674173652669752	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.327833801641185696	-0.539258169500627549	0.00238712017206272687	-3.62476395243908007e-07	-4.49637584458057236e-06	0.054762006340129267	4.59572049415241468e-05	-0.0855464471341336324	0.0043200031346340333	0.00152999087246164542	0.0011728545597776256	0.285657538729687799	0.127408343495466786	0.44850403602975375	15.9267002816550391	0	0	0	0.0549893772456263655	-0	-0.0038834856863720897	0.00307422286671887781	0.537508180431500504	0.877856746811849997	0.864388762029481339	-0.000122658689330054047	-0.00584669534662154381	0.0160901970415725792	-0.0409243602673776685	-0.024650365153545982	1.00016846261621288e-10	1.13610778381289445e-05	1.06800180941978263e-05	-0.0520447564675150728	-0.0365952503954875552
0	0.00552825552825552801	3.29531759041682744e-08	-0.154196416803258934	0	0.0160740830831120479	-0.0922003484503869375	-0.0924923616855850561	0.0400142013135485544	2.98181903255146587e-06	0.000912111518920665615	7.99400387276128477	0.00124527987928810301	0.0880503473938137327	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.327615952639552122	-0.539257039580431807	0.00238153906192454948	-4.42849687052771477e-07	-7.18696129137876968e-06	0.0550923368975691774	4.35746526152018694e-05	-0.0850072215431374595	0.00485371799499435472	0.00202714043658658869	0.00148478922163065201	0.34022589932982622	0.143333577154988734	0.54951218303099425	15.9265193153371509	0	0	0	0.0560329683101951151	-0	-0.00387414530156047435	0.0037891467106689735	0.538046613353921566	0.877861797294440249	0.860967926100014824	-0.000138529201114521576	-0.00700643090062650319	0.0160740830831120479	-0.0409243602673776685	-0.0246507420539742728	1.00023905195320329e-10	9.53763026771068749e-06	8.965880287613158e-06	-0.0520447564675150728	-0.0365950616249711494
0	0.00614250614250614214	4.1202786436689629e-08	-0.154199574063861589	0	0.0160578684937275513	-0.0927880780408356642	-0.0930837943960862585	0.0400156324776566596	4.00764432671153524e-06	0.00113971639472019277	7.9940968064861524	0.00161729572956075007	0.0978331669702270507	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.327397464656317805	-0.539255436436881341	0.00237595759980290498	-5.33187341393210549e-07	-1.06454415367962072e-05	0.0554230411870438033	4.11978182000907473e-05	-0.0844679926014158672	0.0053851706879897987	0.002632729899390679	0.00185529793615453378	0.403009672469364921	0.159258631013977692	0.665763983590510811	15.9263409209300395	0	0	0	0.057078729652658998	-0	-0.00386487571070579395	0.00461817608678703924	0.538724582801256568	0.877867661232089369	0.857008587960071511	-0.000155160258419531567	-0.00835046014024490302	0.0160578684937275513	-0.0409243602673776685	-0.0246512157742882973	1.00033556225773378e-10	8.05046614562602315e-06	7.56786682804497528e-06	-0.0520447564675150728	-0.0365948599876877653
0	0.00675675675675675713	5.04964681022523496e-08	-0.154202314615392022	0	0.0160415520168018279	-0.0933832844227709957	-0.0936827744494557191	0.0400174738329431082	5.28168532948405838e-06	0.00140858584299373099	7.99419952213105045	0.00206573314209772003	0.107615878367674028	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.327178337606497449	-0.539253286318368885	0.00237037571895072239	-6.33889165529356055e-07	-1.4990863907003447e-05	0.0557542106611717964	3.88266481015695874e-05	-0.083928759769705194	0.00591401346356168391	0.00336272291329180574	0.00229297956887279447	0.474774479552425577	0.175183508772829899	0.79869814461058497	15.9261674699006868	0	0	0	0.0581260572079393897	-0	-0.00385571092356325152	0.00557327654174729053	0.539560716585429034	0.877874468229857707	0.852455319743445017	-0.000172294129559155695	-0.00989810377524783999	0.0160415520168018279	-0.0409243602673776685	-0.0246518041655291072	1.00046596085131147e-10	6.83220944208528663e-06	6.42264066002008975e-06	-0.0520447564675150728	-0.0365946486651188702
0	0.00737100737100737126	6.08726696113247304e-08	-0.154204765250431419	0	0.016025132370150099	-0.0939861105349344694	-0.0942894466204132337	0.0400198071351638915	6.848076333647567e-06	0.00172446693345410375	7.99431201958981053	0.00260127463673558287	0.117398485590620522	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.326958572083462073	-0.53925050809736208	0.00236479334357848165	-7.45173400506319814e-07	-2.03541959289866667e-05	0.0560859486322168727	3.64610654148230491e-05	-0.0833895224250340988	0.00643986451067870072	0.00423450911758754475	0.00280718954068359108	0.556262813333326278	0.191108216950252346	0.949719019955763133	15.9260022632616902	0	0	0	0.059174162853752682	-0	-0.00384669292382471386	0.00666643042251400478	0.540574995769453337	0.877882361301575931	0.847252965770897259	-0.000189600192867052028	-0.0116687019885929159	0.016025132370150099	-0.0409243602673776685	-0.0246525276308606454	1.00064006712176413e-10	5.82989740852503146e-06	5.4804139798604263e-06	-0.0520447564675150728	-0.0365944312961304086
0	0.00798525798525798539	7.23713113391179088e-08	-0.154207034365401924	0	0.0160086082451384622	-0.0945967030522313762	-0.0949039594840495188	0.0400227252432557579	8.75692011570583613e-06	0.00209355059555780664	7.99443429876146183	0.00323544597446145683	0.127180995028304489	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.326738169510630394	-0.53924701334162739	0.00235921038759542715	-8.67030714262474492e-07	-2.68782012301347071e-05	0.0564183710627919402	3.41009647237781803e-05	-0.0828502798524823891	0.00696230852944083357	0.00526685082952723337	0.00340800581369813359	0.648171553442986603	0.207032765947025438	1.12015744732324163	15.925849808122349	0	0	0	0.060222063439924714	-0	-0.00383787265227639044	0.007909359983936156	0.541788622931853814	0.877891496885746525	0.841348014972504665	-0.000206670482943957637	-0.0136811637025842196	0.0160086082451384622	-0.0409243602673776685	-0.0246534093373024232	1.00086977421112525e-10	5.00173008203453647e-06	4.7018925967696663e-06	-0.0520447564675150728	-0.0365942120159725368
0	0.00859950859950859951	8.50338507962834355e-08	-0.154209217015586819	0	0.0159919783057719672	-0.095215212516650688	-0.0955264655492518572	0.0400263329333626697	1.10647139665226551e-05	0.00252243603393136279	7.9945663595530343	0.00398055786874696935	0.136963416294966334	1.62785930319974081	0.107058117486699564	4.94959354339342728	-0.326517132300989832	-0.539242706568543895	0.00235362675325262363	-9.99175968898959418e-07	-3.471701796748915e-05	0.0567516072596372864	3.17462063059148741e-05	-0.0823110312370215619	0.00748089820906750087	0.00647978815856468677	0.00410617096456142566	0.751126700516782431	0.222957171413779909	1.31122689960091243	15.9257161500048223	0	0	0	0.0612685752260383951	-0	-0.00382931095549570192	0.00931320879682493927	0.543223838490599964	0.877902044562596795	0.834690174625180692	-0.000223017214424482452	-0.0159534476403115667	0.0159919783057719672	-0.0409243602673776685	-0.0246544754150353172	1.00116922628689622e-10	4.31458657968279058e-06	4.05594111725443468e-06	-0.0520447564675150728	-0.0365939954934726003
